Directory,Paths,Emotions,Age,Sex,Question,Colors,Type
127,G:\Baza_danych\nagrania\output\127\music\003.wav,neutral,18,female,no,"(82, 26, 99)",music
127,G:\Baza_danych\nagrania\output\127\music\004.wav,sad,18,female,no,"(130, 157, 228)",music
127,G:\Baza_danych\nagrania\output\127\music\005.wav,sad,18,female,no,"(130, 157, 228)",music
128,G:\Baza_danych\nagrania\output\128\speech\001.wav,neutral,26,female,other,"(255, 246, 203)",speech
128,G:\Baza_danych\nagrania\output\128\speech\001.wav,neutral,26,female,other,"(161, 217, 121)",speech
128,G:\Baza_danych\nagrania\output\128\speech\002.wav,angry,26,female,other,"(149, 47, 180)",speech
128,G:\Baza_danych\nagrania\output\128\speech\002.wav,angry,26,female,other,"(238, 0, 18)",speech
128,G:\Baza_danych\nagrania\output\128\speech\003.wav,neutral,26,female,other,"(107, 184, 52)",speech
128,G:\Baza_danych\nagrania\output\128\speech\004.wav,neutral,26,female,other,"(107, 184, 52)",speech
128,G:\Baza_danych\nagrania\output\128\speech\005.wav,angry,26,female,other,"(238, 0, 18)",speech
128,G:\Baza_danych\nagrania\output\128\speech\006.wav,angry,26,female,other,"(28, 111, 126)",speech
128,G:\Baza_danych\nagrania\output\128\music\001.wav,happy,26,female,other,"(253, 212, 1)",music
128,G:\Baza_danych\nagrania\output\128\music\002.wav,happy,26,female,other,"(253, 212, 1)",music
128,G:\Baza_danych\nagrania\output\128\music\003.wav,happy,26,female,other,"(107, 184, 52)",music
128,G:\Baza_danych\nagrania\output\128\music\004.wav,fear,26,female,other,"(130, 157, 228)",music
128,G:\Baza_danych\nagrania\output\128\music\005.wav,happy,26,female,other,"(255, 246, 203)",music
129,G:\Baza_danych\nagrania\output\129\speech\001.wav,neutral,18,female,no,"(118, 118, 118)",speech
129,G:\Baza_danych\nagrania\output\129\speech\001.wav,neutral,18,female,no,"(214, 244, 246)",speech
129,G:\Baza_danych\nagrania\output\129\speech\001.wav,neutral,18,female,no,"(255, 230, 202)",speech
129,G:\Baza_danych\nagrania\output\129\speech\002.wav,angry,18,female,no,"(136, 0, 10)",speech
129,G:\Baza_danych\nagrania\output\129\speech\002.wav,angry,18,female,no,"(251, 136, 2)",speech
129,G:\Baza_danych\nagrania\output\129\speech\002.wav,angry,18,female,no,"(238, 0, 18)",speech
129,G:\Baza_danych\nagrania\output\129\speech\003.wav,disgust,18,female,no,"(130, 213, 228)",speech
129,G:\Baza_danych\nagrania\output\129\speech\003.wav,disgust,18,female,no,"(206, 129, 230)",speech
129,G:\Baza_danych\nagrania\output\129\speech\003.wav,disgust,18,female,no,"(214, 244, 246)",speech
129,G:\Baza_danych\nagrania\output\129\speech\004.wav,neutral,18,female,no,"(151, 127, 1)",speech
129,G:\Baza_danych\nagrania\output\129\speech\004.wav,neutral,18,female,no,"(130, 157, 228)",speech
129,G:\Baza_danych\nagrania\output\129\speech\004.wav,neutral,18,female,no,"(118, 118, 118)",speech
129,G:\Baza_danych\nagrania\output\129\speech\005.wav,fear,18,female,no,"(130, 213, 228)",speech
129,G:\Baza_danych\nagrania\output\129\speech\005.wav,fear,18,female,no,"(130, 157, 228)",speech
129,G:\Baza_danych\nagrania\output\129\speech\005.wav,fear,18,female,no,"(251, 136, 2)",speech
129,G:\Baza_danych\nagrania\output\129\speech\006.wav,fear,18,female,no,"(253, 212, 1)",speech
129,G:\Baza_danych\nagrania\output\129\speech\006.wav,fear,18,female,no,"(151, 127, 1)",speech
129,G:\Baza_danych\nagrania\output\129\speech\006.wav,fear,18,female,no,"(254, 183, 101)",speech
129,G:\Baza_danych\nagrania\output\129\music\001.wav,happy,18,female,no,"(61, 105, 30)",music
129,G:\Baza_danych\nagrania\output\129\music\001.wav,happy,18,female,no,"(28, 111, 126)",music
129,G:\Baza_danych\nagrania\output\129\music\001.wav,happy,18,female,no,"(161, 217, 121)",music
129,G:\Baza_danych\nagrania\output\129\music\002.wav,happy,18,female,no,"(61, 105, 30)",music
129,G:\Baza_danych\nagrania\output\129\music\002.wav,happy,18,female,no,"(161, 217, 121)",music
129,G:\Baza_danych\nagrania\output\129\music\002.wav,happy,18,female,no,"(107, 184, 52)",music
129,G:\Baza_danych\nagrania\output\129\music\003.wav,fear,18,female,no,"(130, 157, 228)",music
129,G:\Baza_danych\nagrania\output\129\music\003.wav,fear,18,female,no,"(149, 47, 180)",music
129,G:\Baza_danych\nagrania\output\129\music\003.wav,fear,18,female,no,"(130, 213, 228)",music
129,G:\Baza_danych\nagrania\output\129\music\004.wav,neutral,18,female,no,"(214, 223, 246)",music
129,G:\Baza_danych\nagrania\output\129\music\004.wav,neutral,18,female,no,"(255, 246, 203)",music
129,G:\Baza_danych\nagrania\output\129\music\004.wav,neutral,18,female,no,"(183, 183, 183)",music
129,G:\Baza_danych\nagrania\output\129\music\005.wav,happy,18,female,no,"(61, 105, 30)",music
129,G:\Baza_danych\nagrania\output\129\music\005.wav,happy,18,female,no,"(107, 184, 52)",music
129,G:\Baza_danych\nagrania\output\129\music\005.wav,happy,18,female,no,"(161, 217, 121)",music
130,G:\Baza_danych\nagrania\output\130\speech\001.wav,neutral,18,man,no,"(214, 244, 246)",speech
130,G:\Baza_danych\nagrania\output\130\speech\001.wav,neutral,18,man,no,"(183, 183, 183)",speech
130,G:\Baza_danych\nagrania\output\130\speech\002.wav,angry,18,man,no,"(238, 0, 18)",speech
130,G:\Baza_danych\nagrania\output\130\speech\003.wav,disgust,18,man,no,"(255, 233, 123)",speech
130,G:\Baza_danych\nagrania\output\130\speech\003.wav,disgust,18,man,no,"(151, 127, 1)",speech
130,G:\Baza_danych\nagrania\output\130\speech\003.wav,disgust,18,man,no,"(161, 217, 121)",speech
130,G:\Baza_danych\nagrania\output\130\speech\004.wav,fear,18,man,no,"(0, 0, 0)",speech
130,G:\Baza_danych\nagrania\output\130\speech\004.wav,fear,18,man,no,"(28, 55, 126)",speech
130,G:\Baza_danych\nagrania\output\130\speech\004.wav,fear,18,man,no,"(28, 111, 126)",speech
130,G:\Baza_danych\nagrania\output\130\speech\005.wav,fear,18,man,no,"(28, 111, 126)",speech
130,G:\Baza_danych\nagrania\output\130\speech\005.wav,fear,18,man,no,"(28, 55, 126)",speech
130,G:\Baza_danych\nagrania\output\130\speech\005.wav,fear,18,man,no,"(0, 0, 0)",speech
130,G:\Baza_danych\nagrania\output\130\speech\006.wav,fear,18,man,no,"(46, 186, 210)",speech
130,G:\Baza_danych\nagrania\output\130\speech\006.wav,fear,18,man,no,"(118, 118, 118)",speech
130,G:\Baza_danych\nagrania\output\130\speech\006.wav,fear,18,man,no,"(46, 91, 210)",speech
130,G:\Baza_danych\nagrania\output\130\music\001.wav,neutral,18,man,no,"(254, 183, 101)",music
130,G:\Baza_danych\nagrania\output\130\music\001.wav,neutral,18,man,no,"(250, 101, 113)",music
130,G:\Baza_danych\nagrania\output\130\music\001.wav,neutral,18,man,no,"(255, 233, 123)",music
130,G:\Baza_danych\nagrania\output\130\music\002.wav,angry,18,man,no,"(238, 0, 18)",music
130,G:\Baza_danych\nagrania\output\130\music\002.wav,angry,18,man,no,"(253, 212, 1)",music
130,G:\Baza_danych\nagrania\output\130\music\002.wav,angry,18,man,no,"(136, 0, 10)",music
130,G:\Baza_danych\nagrania\output\130\music\003.wav,neutral,18,man,no,"(247, 247, 247)",music
130,G:\Baza_danych\nagrania\output\130\music\004.wav,sad,18,man,no,"(130, 157, 228)",music
130,G:\Baza_danych\nagrania\output\130\music\004.wav,sad,18,man,no,"(183, 183, 183)",music
130,G:\Baza_danych\nagrania\output\130\music\004.wav,sad,18,man,no,"(130, 213, 228)",music
130,G:\Baza_danych\nagrania\output\130\music\005.wav,fear,18,man,no,"(46, 186, 210)",music
130,G:\Baza_danych\nagrania\output\130\music\005.wav,fear,18,man,no,"(250, 101, 113)",music
130,G:\Baza_danych\nagrania\output\130\music\005.wav,fear,18,man,no,"(118, 118, 118)",music
131,G:\Baza_danych\nagrania\output\131\speech\001.wav,angry,26,man,no,"(150, 81, 1)",speech
131,G:\Baza_danych\nagrania\output\131\speech\001.wav,angry,26,man,no,"(247, 247, 247)",speech
131,G:\Baza_danych\nagrania\output\131\speech\002.wav,happy,26,man,no,"(150, 81, 1)",speech
131,G:\Baza_danych\nagrania\output\131\speech\002.wav,happy,26,man,no,"(150, 81, 1)",speech
131,G:\Baza_danych\nagrania\output\131\speech\002.wav,happy,26,man,no,"(0, 0, 0)",speech
131,G:\Baza_danych\nagrania\output\131\speech\003.wav,neutral,26,man,no,"(46, 186, 210)",speech
131,G:\Baza_danych\nagrania\output\131\speech\004.wav,fear,26,man,no,"(150, 81, 1)",speech
131,G:\Baza_danych\nagrania\output\131\speech\005.wav,fear,26,man,no,"(251, 136, 2)",speech
131,G:\Baza_danych\nagrania\output\131\speech\006.wav,fear,26,man,no,"(150, 81, 1)",speech
131,G:\Baza_danych\nagrania\output\131\speech\006.wav,fear,26,man,no,"(0, 0, 0)",speech
131,G:\Baza_danych\nagrania\output\131\music\001.wav,happy,26,man,no,"(253, 212, 1)",music
131,G:\Baza_danych\nagrania\output\131\music\001.wav,happy,26,man,no,"(217, 240, 201)",music
131,G:\Baza_danych\nagrania\output\131\music\001.wav,happy,26,man,no,"(46, 186, 210)",music
131,G:\Baza_danych\nagrania\output\131\music\002.wav,happy,26,man,no,"(0, 0, 0)",music
131,G:\Baza_danych\nagrania\output\131\music\003.wav,disgust,26,man,no,"(183, 183, 183)",music
131,G:\Baza_danych\nagrania\output\131\music\004.wav,angry,26,man,no,"(247, 247, 247)",music
131,G:\Baza_danych\nagrania\output\131\music\005.wav,sad,26,man,no,"(150, 81, 1)",music
132,G:\Baza_danych\nagrania\output\132\speech\001.wav,neutral,26,man,no,"(107, 184, 52)",speech
132,G:\Baza_danych\nagrania\output\132\speech\002.wav,angry,26,man,no,"(238, 0, 18)",speech
132,G:\Baza_danych\nagrania\output\132\speech\003.wav,angry,26,man,no,"(238, 0, 18)",speech
132,G:\Baza_danych\nagrania\output\132\speech\004.wav,neutral,26,man,no,"(214, 244, 246)",speech
132,G:\Baza_danych\nagrania\output\132\speech\005.wav,neutral,26,man,no,"(214, 244, 246)",speech
132,G:\Baza_danych\nagrania\output\132\speech\005.wav,neutral,26,man,no,"(214, 244, 246)",speech
132,G:\Baza_danych\nagrania\output\132\speech\006.wav,neutral,26,man,no,"(217, 240, 201)",speech
132,G:\Baza_danych\nagrania\output\132\music\001.wav,happy,26,man,no,"(150, 81, 1)",music
132,G:\Baza_danych\nagrania\output\132\music\002.wav,happy,26,man,no,"(250, 101, 113)",music
132,G:\Baza_danych\nagrania\output\132\music\002.wav,happy,26,man,no,"(250, 101, 113)",music
132,G:\Baza_danych\nagrania\output\132\music\003.wav,sad,26,man,no,"(46, 91, 210)",music
132,G:\Baza_danych\nagrania\output\132\music\003.wav,sad,26,man,no,"(46, 91, 210)",music
132,G:\Baza_danych\nagrania\output\132\music\004.wav,sad,26,man,no,"(46, 91, 210)",music
132,G:\Baza_danych\nagrania\output\132\music\005.wav,fear,26,man,no,"(46, 91, 210)",music
133,G:\Baza_danych\nagrania\output\133\speech\001.wav,happy,18,man,no,"(251, 136, 2)",speech
133,G:\Baza_danych\nagrania\output\133\speech\001.wav,happy,18,man,no,"(217, 240, 201)",speech
133,G:\Baza_danych\nagrania\output\133\speech\001.wav,happy,18,man,no,"(253, 212, 1)",speech
133,G:\Baza_danych\nagrania\output\133\speech\002.wav,neutral,18,man,no,"(118, 118, 118)",speech
133,G:\Baza_danych\nagrania\output\133\speech\002.wav,neutral,18,man,no,"(247, 247, 247)",speech
133,G:\Baza_danych\nagrania\output\133\speech\002.wav,neutral,18,man,no,"(46, 91, 210)",speech
133,G:\Baza_danych\nagrania\output\133\speech\003.wav,neutral,18,man,no,"(238, 0, 18)",speech
133,G:\Baza_danych\nagrania\output\133\speech\003.wav,neutral,18,man,no,"(253, 212, 1)",speech
133,G:\Baza_danych\nagrania\output\133\speech\003.wav,neutral,18,man,no,"(251, 136, 2)",speech
133,G:\Baza_danych\nagrania\output\133\speech\004.wav,neutral,18,man,no,"(46, 91, 210)",speech
133,G:\Baza_danych\nagrania\output\133\speech\004.wav,neutral,18,man,no,"(107, 184, 52)",speech
133,G:\Baza_danych\nagrania\output\133\speech\004.wav,neutral,18,man,no,"(46, 186, 210)",speech
133,G:\Baza_danych\nagrania\output\133\speech\005.wav,fear,18,man,no,"(118, 118, 118)",speech
133,G:\Baza_danych\nagrania\output\133\speech\005.wav,fear,18,man,no,"(136, 0, 10)",speech
133,G:\Baza_danych\nagrania\output\133\speech\005.wav,fear,18,man,no,"(238, 0, 18)",speech
133,G:\Baza_danych\nagrania\output\133\speech\006.wav,fear,18,man,no,"(251, 136, 2)",speech
133,G:\Baza_danych\nagrania\output\133\speech\006.wav,fear,18,man,no,"(118, 118, 118)",speech
133,G:\Baza_danych\nagrania\output\133\speech\006.wav,fear,18,man,no,"(136, 0, 10)",speech
133,G:\Baza_danych\nagrania\output\133\music\001.wav,happy,18,man,no,"(46, 186, 210)",music
133,G:\Baza_danych\nagrania\output\133\music\001.wav,happy,18,man,no,"(46, 91, 210)",music
133,G:\Baza_danych\nagrania\output\133\music\001.wav,happy,18,man,no,"(149, 47, 180)",music
133,G:\Baza_danych\nagrania\output\133\music\002.wav,happy,18,man,no,"(253, 212, 1)",music
133,G:\Baza_danych\nagrania\output\133\music\002.wav,happy,18,man,no,"(46, 91, 210)",music
133,G:\Baza_danych\nagrania\output\133\music\002.wav,happy,18,man,no,"(107, 184, 52)",music
133,G:\Baza_danych\nagrania\output\133\music\003.wav,sad,18,man,no,"(118, 118, 118)",music
133,G:\Baza_danych\nagrania\output\133\music\003.wav,sad,18,man,no,"(46, 186, 210)",music
133,G:\Baza_danych\nagrania\output\133\music\003.wav,sad,18,man,no,"(46, 91, 210)",music
133,G:\Baza_danych\nagrania\output\133\music\004.wav,sad,18,man,no,"(46, 186, 210)",music
133,G:\Baza_danych\nagrania\output\133\music\004.wav,sad,18,man,no,"(118, 118, 118)",music
133,G:\Baza_danych\nagrania\output\133\music\004.wav,sad,18,man,no,"(46, 91, 210)",music
133,G:\Baza_danych\nagrania\output\133\music\005.wav,sad,18,man,no,"(46, 91, 210)",music
133,G:\Baza_danych\nagrania\output\133\music\005.wav,sad,18,man,no,"(118, 118, 118)",music
133,G:\Baza_danych\nagrania\output\133\music\005.wav,sad,18,man,no,"(46, 186, 210)",music
133,G:\Baza_danych\nagrania\output\134\speech\001.wav,angry,18,female,no,"(238, 0, 18)",speech
133,G:\Baza_danych\nagrania\output\134\speech\001.wav,angry,18,female,no,"(107, 184, 52)",speech
133,G:\Baza_danych\nagrania\output\134\speech\002.wav,neutral,18,female,no,"(107, 184, 52)",speech
133,G:\Baza_danych\nagrania\output\134\speech\003.wav,angry,18,female,no,"(149, 47, 180)",speech
133,G:\Baza_danych\nagrania\output\134\speech\004.wav,sad,18,female,no,"(46, 186, 210)",speech
133,G:\Baza_danych\nagrania\output\134\speech\004.wav,sad,18,female,no,"(118, 118, 118)",speech
133,G:\Baza_danych\nagrania\output\134\speech\005.wav,fear,18,female,no,"(82, 26, 99)",speech
133,G:\Baza_danych\nagrania\output\134\speech\006.wav,fear,18,female,no,"(61, 105, 30)",speech
133,G:\Baza_danych\nagrania\output\134\music\001.wav,happy,18,female,no,"(253, 212, 1)",music
133,G:\Baza_danych\nagrania\output\134\music\001.wav,happy,18,female,no,"(107, 184, 52)",music
133,G:\Baza_danych\nagrania\output\134\music\002.wav,happy,18,female,no,"(251, 136, 2)",music
133,G:\Baza_danych\nagrania\output\134\music\002.wav,happy,18,female,no,"(136, 0, 10)",music
133,G:\Baza_danych\nagrania\output\134\music\003.wav,fear,18,female,no,"(46, 186, 210)",music
133,G:\Baza_danych\nagrania\output\134\music\004.wav,disgust,18,female,no,"(150, 81, 1)",music
133,G:\Baza_danych\nagrania\output\134\music\005.wav,fear,18,female,no,"(28, 55, 126)",music
135,G:\Baza_danych\nagrania\output\135\speech\001.wav,angry,26,female,other,"(217, 240, 201)",speech
135,G:\Baza_danych\nagrania\output\135\speech\001.wav,angry,26,female,other,"(161, 217, 121)",speech
135,G:\Baza_danych\nagrania\output\135\speech\001.wav,angry,26,female,other,"(107, 184, 52)",speech
135,G:\Baza_danych\nagrania\output\135\speech\002.wav,disgust,26,female,other,"(253, 212, 1)",speech
135,G:\Baza_danych\nagrania\output\135\speech\002.wav,disgust,26,female,other,"(254, 183, 101)",speech
135,G:\Baza_danych\nagrania\output\135\speech\002.wav,disgust,26,female,other,"(255, 233, 123)",speech
135,G:\Baza_danych\nagrania\output\135\speech\003.wav,neutral,26,female,other,"(118, 118, 118)",speech
135,G:\Baza_danych\nagrania\output\135\speech\003.wav,neutral,26,female,other,"(183, 183, 183)",speech
135,G:\Baza_danych\nagrania\output\135\speech\003.wav,neutral,26,female,other,"(183, 183, 183)",speech
135,G:\Baza_danych\nagrania\output\135\speech\004.wav,sad,26,female,other,"(130, 157, 228)",speech
135,G:\Baza_danych\nagrania\output\135\speech\004.wav,sad,26,female,other,"(214, 223, 246)",speech
135,G:\Baza_danych\nagrania\output\135\speech\004.wav,sad,26,female,other,"(214, 223, 246)",speech
135,G:\Baza_danych\nagrania\output\135\speech\005.wav,fear,26,female,other,"(217, 240, 201)",speech
135,G:\Baza_danych\nagrania\output\135\speech\005.wav,fear,26,female,other,"(214, 223, 246)",speech
135,G:\Baza_danych\nagrania\output\135\speech\005.wav,fear,26,female,other,"(214, 244, 246)",speech
135,G:\Baza_danych\nagrania\output\135\speech\006.wav,fear,26,female,other,"(255, 187, 192)",speech
135,G:\Baza_danych\nagrania\output\135\speech\006.wav,fear,26,female,other,"(255, 233, 123)",speech
135,G:\Baza_danych\nagrania\output\135\speech\006.wav,fear,26,female,other,"(255, 246, 203)",speech
135,G:\Baza_danych\nagrania\output\135\music\001.wav,neutral,26,female,other,"(183, 183, 183)",music
135,G:\Baza_danych\nagrania\output\135\music\001.wav,neutral,26,female,other,"(183, 183, 183)",music
135,G:\Baza_danych\nagrania\output\135\music\001.wav,neutral,26,female,other,"(118, 118, 118)",music
135,G:\Baza_danych\nagrania\output\135\music\002.wav,happy,26,female,other,"(228, 192, 239)",music
135,G:\Baza_danych\nagrania\output\135\music\002.wav,happy,26,female,other,"(255, 187, 192)",music
135,G:\Baza_danych\nagrania\output\135\music\002.wav,happy,26,female,other,"(250, 101, 113)",music
135,G:\Baza_danych\nagrania\output\135\music\003.wav,happy,26,female,other,"(28, 55, 126)",music
135,G:\Baza_danych\nagrania\output\135\music\003.wav,happy,26,female,other,"(136, 0, 10)",music
135,G:\Baza_danych\nagrania\output\135\music\003.wav,happy,26,female,other,"(82, 26, 99)",music
135,G:\Baza_danych\nagrania\output\135\music\004.wav,sad,26,female,other,"(214, 223, 246)",music
135,G:\Baza_danych\nagrania\output\135\music\004.wav,sad,26,female,other,"(46, 91, 210)",music
135,G:\Baza_danych\nagrania\output\135\music\004.wav,sad,26,female,other,"(130, 157, 228)",music
135,G:\Baza_danych\nagrania\output\135\music\005.wav,fear,26,female,other,"(214, 244, 246)",music
135,G:\Baza_danych\nagrania\output\135\music\005.wav,fear,26,female,other,"(217, 240, 201)",music
135,G:\Baza_danych\nagrania\output\135\music\005.wav,fear,26,female,other,"(217, 240, 201)",music
135,G:\Baza_danych\nagrania\output\136\speech\001.wav,neutral,26,female,no,"(251, 136, 2)",speech
135,G:\Baza_danych\nagrania\output\136\speech\001.wav,neutral,26,female,no,"(254, 183, 101)",speech
135,G:\Baza_danych\nagrania\output\136\speech\002.wav,angry,26,female,no,"(118, 118, 118)",speech
135,G:\Baza_danych\nagrania\output\136\speech\002.wav,angry,26,female,no,"(238, 0, 18)",speech
135,G:\Baza_danych\nagrania\output\136\speech\003.wav,disgust,26,female,no,"(130, 157, 228)",speech
135,G:\Baza_danych\nagrania\output\136\speech\003.wav,disgust,26,female,no,"(28, 55, 126)",speech
135,G:\Baza_danych\nagrania\output\136\speech\003.wav,disgust,26,female,no,"(214, 223, 246)",speech
135,G:\Baza_danych\nagrania\output\136\speech\004.wav,neutral,26,female,no,"(217, 240, 201)",speech
